date,commodity,expiry,strike,call_put,settle_price,volume,open_interest,oi_change,delta,implied_vol_pct,black76_price,futures_price,underlying_fut,dte,time_to_expiry_yrs
2026-04-02,SB,JUL26,16.0000,P,1.2500,2,2008,-2,0.6338,28.8200,1.2514,15.2100,JUL26,74,0.2027
2026-04-02,SB,JUL26,16.2500,C,0.4000,1,3594,-1,0.3286,29.2800,0.4047,15.2100,JUL26,74,0.2027
2026-04-02,SB,JUL26,16.2500,P,1.4400,0,813,0,0.6760,29.2800,1.4353,15.2100,JUL26,74,0.2027
2026-04-02,SB,JUL26,16.5000,C,0.3500,1022,4249,564,0.2916,29.7900,0.3508,15.2100,JUL26,74,0.2027
2026-04-02,SB,JUL26,16.5000,P,1.6300,0,1422,0,0.7142,29.7900,1.6291,15.2100,JUL26,74,0.2027
2026-04-02,SB,JUL26,16.7500,C,0.3000,0,2376,0,0.2583,30.1900,0.3020,15.2100,JUL26,74,0.2027
2026-04-02,SB,JUL26,16.7500,P,1.8300,0,581,0,0.7487,30.1900,1.8280,15.2100,JUL26,74,0.2027
2026-04-02,SB,JUL26,17.0000,C,0.2600,225,21000,50,0.2290,30.7500,0.2631,15.2100,JUL26,74,0.2027
2026-04-02,SB,JUL26,17.0000,P,2.0400,0,2018,0,0.7794,30.7500,2.0369,15.2100,JUL26,74,0.2027
2026-04-02,SB,JUL26,17.2500,C,0.2300,0,2329,0,0.2029,31.5300,0.2343,15.2100,JUL26,74,0.2027
2026-04-02,SB,JUL26,17.2500,P,2.2600,0,330,0,0.8067,31.5300,2.2557,15.2100,JUL26,74,0.2027
2026-04-02,SB,JUL26,17.5000,C,0.2000,202,6371,0,0.1799,32.0900,0.2054,15.2100,JUL26,74,0.2027
2026-04-02,SB,JUL26,17.5000,P,2.4800,0,1020,0,0.8309,32.0900,2.4746,15.2100,JUL26,74,0.2027
2026-04-02,SB,JUL26,17.7500,C,0.1700,1,2430,1,0.1596,32.4000,0.1765,15.2100,JUL26,74,0.2027
2026-04-02,SB,JUL26,17.7500,P,2.7000,0,23,0,0.8523,32.4000,2.6934,15.2100,JUL26,74,0.2027
