date,commodity,expiry,strike,call_put,settle_price,volume,open_interest,oi_change,delta,implied_vol_pct,black76_price,futures_price,underlying_fut,dte,time_to_expiry_yrs
2026-04-02,CT,MAY26,51.0000,P,0.0100,0,100,0,0.0013,84.6800,0.0100,70.9200,MAY26,8,0.0219
2026-04-02,CT,MAY26,52.0000,P,0.0100,0,1,0,0.0017,80.1600,0.0100,70.9200,MAY26,8,0.0219
2026-04-02,CT,MAY26,53.0000,P,0.0100,0,134,0,0.0022,75.6500,0.0100,70.9200,MAY26,8,0.0219
2026-04-02,CT,MAY26,54.0000,P,0.0100,0,221,0,0.0028,71.2500,0.0100,70.9200,MAY26,8,0.0219
2026-04-02,CT,MAY26,55.0000,P,0.0100,0,108,0,0.0036,66.8600,0.0100,70.9200,MAY26,8,0.0219
2026-04-02,CT,MAY26,56.0000,C,14.9300,0,10,0,0.9971,66.1700,14.9215,70.9200,MAY26,8,0.0219
2026-04-02,CT,MAY26,56.0000,P,0.0100,0,129,0,0.0046,66.1700,0.0162,70.9200,MAY26,8,0.0219
2026-04-02,CT,MAY26,57.0000,C,13.9300,0,2,0,0.9959,61.5500,13.9221,70.9200,MAY26,8,0.0219
2026-04-02,CT,MAY26,57.0000,P,0.0100,0,712,0,0.0058,61.5500,0.0158,70.9200,MAY26,8,0.0219
2026-04-02,CT,MAY26,58.0000,C,12.9300,0,12,0,0.9944,57.0200,12.9228,70.9200,MAY26,8,0.0219
2026-04-02,CT,MAY26,58.0000,P,0.0100,0,335,0,0.0073,57.0200,0.0155,70.9200,MAY26,8,0.0219
2026-04-02,CT,MAY26,59.0000,P,0.0200,0,172,0,0.0092,54.4400,0.0200,70.9200,MAY26,8,0.0219
2026-04-02,CT,MAY26,60.0000,C,10.9400,0,14,0,0.9901,51.5600,10.9342,70.9200,MAY26,8,0.0219
2026-04-02,CT,MAY26,60.0000,P,0.0200,45,2005,-45,0.0116,51.5600,0.0250,70.9200,MAY26,8,0.0219
2026-04-02,CT,MAY26,61.0000,P,0.0300,1,2731,0,0.0147,48.3500,0.0300,70.9200,MAY26,8,0.0219
2026-04-02,CT,MAY26,62.0000,C,8.9500,0,13,0,0.9829,44.7100,8.9455,70.9200,MAY26,8,0.0219
2026-04-02,CT,MAY26,62.0000,P,0.0300,120,2877,-35,0.0188,44.7100,0.0342,70.9200,MAY26,8,0.0219
2026-04-02,CT,MAY26,63.0000,C,7.9600,0,795,0,0.9778,41.7600,7.9560,70.9200,MAY26,8,0.0219
2026-04-02,CT,MAY26,63.0000,P,0.0400,75,3739,-75,0.0238,41.7600,0.0438,70.9200,MAY26,8,0.0219
2026-04-02,CT,MAY26,64.0000,C,6.9600,0,1836,0,0.9713,37.6800,6.9616,70.9200,MAY26,8,0.0219
2026-04-02,CT,MAY26,64.0000,P,0.0500,523,5013,56,0.0302,37.6800,0.0484,70.9200,MAY26,8,0.0219
